customer,interarrival_time,service_time,arrival_time,service_start,service_end,wait_time,process_duration,queue_length,rating,price_paid,postal_code,lat,long
1535,7.57,10.58,8.62,8.62,8.78,0.0,10.58,1,5,10,121441,1.31483,103.7646
1536,10.65,9.85,8.78,8.78,8.95,0.0,9.85,0,5,10,530108,1.35288,103.8905
1537,9.77,8.53,8.95,8.95,9.1,0.0,8.53,1,5,10,530682,1.37373,103.88552
1538,14.1,9.58,9.18,9.18,9.35,0.0,9.58,0,4,18,530804,1.37115,103.89447
1539,21.83,12.15,9.55,9.55,9.75,0.0,12.15,0,4,10,508913,1.37093,103.97119
1540,16.23,12.83,9.82,9.82,10.03,0.0,12.83,0,4,10,540330,1.39681,103.88936
1541,22.2,11.48,10.18,10.18,10.38,0.0,11.48,0,3,10,670260,1.3884,103.78793
1542,3.12,12.12,10.25,10.25,10.45,0.0,12.12,1,5,10,460211,1.3256,103.93241
1543,4.17,11.77,10.32,10.38,10.58,4.2,15.97,2,5,10,470631,1.33331,103.91448
1544,12.83,8.9,10.53,10.53,10.68,0.0,8.9,1,4,8,330027,1.31884,103.86282
1545,1.83,10.52,10.55,10.58,10.75,1.3,11.82,2,4,10,570510,1.34878,103.8497
1546,15.85,10.47,10.82,10.82,11.0,0.0,10.47,0,4,25,650156,1.34836,103.74384
1547,36.57,7.12,11.43,11.43,11.55,0.0,7.12,0,5,10,680623,1.39832,103.74734
1548,11.7,6.43,11.63,11.63,11.73,0.0,6.43,0,5,10,121441,1.31483,103.7646
1549,0.02,10.62,11.63,11.63,11.8,0.0,10.62,1,5,18,508913,1.37093,103.97119
1550,4.27,8.68,11.7,11.73,11.88,2.15,10.83,2,4,10,540330,1.39681,103.88936
1551,17.38,10.0,11.98,11.98,12.15,0.0,10.0,0,4,8,670260,1.3884,103.78793
1552,1.78,7.17,12.02,12.02,12.13,0.0,7.17,1,5,10,460211,1.3256,103.93241
1553,13.13,12.2,12.23,12.23,12.43,0.0,12.2,0,5,10,470631,1.33331,103.91448
1554,2.85,14.48,12.28,12.28,12.52,0.0,14.48,1,3,10,330027,1.31884,103.86282
1555,12.62,11.13,12.5,12.5,12.68,0.0,11.13,1,3,10,570510,1.34878,103.8497
1556,10.17,9.55,12.67,12.67,12.82,0.0,9.55,1,4,10,650156,1.34836,103.74384
1557,10.72,6.53,12.83,12.83,12.95,0.0,6.53,0,4,10,680623,1.39832,103.74734
1558,17.6,10.63,13.13,13.13,13.32,0.0,10.63,0,5,10,121441,1.31483,103.7646
1559,23.27,9.83,13.52,13.52,13.68,0.0,9.83,0,4,10,530108,1.35288,103.8905
1560,3.67,8.17,13.58,13.58,13.72,0.0,8.17,1,5,8,530682,1.37373,103.88552
1561,4.03,14.05,13.65,13.68,13.92,2.12,16.18,2,3,10,530804,1.37115,103.89447
1562,0.88,10.9,13.67,13.72,13.9,3.23,14.13,3,3,8,508913,1.37093,103.97119
1563,14.05,9.82,13.9,13.9,14.07,0.08,9.9,2,5,25,540330,1.39681,103.88936
1564,1.25,8.23,13.92,13.92,14.05,0.0,8.23,1,5,10,670260,1.3884,103.78793
1565,6.4,10.67,14.03,14.05,14.23,1.83,12.5,2,3,10,460211,1.3256,103.93241
1566,0.87,9.13,14.05,14.07,14.22,1.37,10.5,3,5,10,470631,1.33331,103.91448
1567,28.7,11.82,14.52,14.52,14.72,0.0,11.82,0,5,8,330027,1.31884,103.86282
1568,4.95,5.77,14.6,14.6,14.7,0.0,5.77,1,4,8,570510,1.34878,103.8497
1569,26.28,8.45,15.03,15.03,15.18,0.0,8.45,0,4,8,650156,1.34836,103.74384
1570,19.0,10.0,15.35,15.35,15.52,0.0,10.0,0,4,10,680623,1.39832,103.74734
1571,6.45,11.27,15.47,15.47,15.65,0.0,11.27,1,3,10,121441,1.31483,103.7646
1572,14.5,6.82,15.7,15.7,15.82,0.0,6.82,0,4,18,530108,1.35288,103.8905
1573,4.32,8.48,15.78,15.78,15.92,0.0,8.48,1,5,10,530682,1.37373,103.88552
1574,30.43,13.68,16.28,16.28,16.52,0.0,13.68,0,3,8,530804,1.37115,103.89447
1575,0.07,12.0,16.28,16.28,16.48,0.0,12.0,1,3,10,508913,1.37093,103.97119
1576,8.4,7.75,16.43,16.48,16.62,3.6,11.35,2,5,18,540330,1.39681,103.88936
1577,19.45,10.83,16.75,16.75,16.93,0.0,10.83,0,4,8,670260,1.3884,103.78793
1578,3.17,11.88,16.8,16.8,17.0,0.0,11.88,1,4,10,460211,1.3256,103.93241
1579,29.57,7.33,17.3,17.3,17.42,0.0,7.33,0,4,18,470631,1.33331,103.91448
1580,6.7,10.52,17.42,17.42,17.58,0.0,10.52,1,3,10,330027,1.31884,103.86282
1581,0.78,13.4,17.42,17.42,17.65,0.0,13.4,1,4,10,570510,1.34878,103.8497
1582,4.07,11.75,17.48,17.58,17.78,5.67,17.42,2,3,18,650156,1.34836,103.74384
1583,8.02,10.47,17.62,17.65,17.82,1.3,11.77,2,4,10,680623,1.39832,103.74734
1584,2.47,8.88,17.67,17.78,17.93,6.92,15.82,2,4,10,121441,1.31483,103.7646
1585,5.73,6.97,17.77,17.82,17.93,3.57,10.53,3,3,10,508913,1.37093,103.97119
1586,2.52,11.48,17.8,17.93,18.12,7.57,19.05,3,5,10,540330,1.39681,103.88936
1587,32.13,10.23,18.33,18.33,18.5,0.0,10.23,0,5,10,670260,1.3884,103.78793
1588,1.62,4.73,18.37,18.37,18.45,0.0,4.73,1,5,10,460211,1.3256,103.93241
1589,28.75,9.87,18.85,18.85,19.0,0.0,9.87,0,5,10,470631,1.33331,103.91448
1590,11.3,9.28,19.03,19.03,19.18,0.0,9.28,0,4,10,330027,1.31884,103.86282
1591,3.18,8.93,19.08,19.08,19.23,0.0,8.93,1,4,10,570510,1.34878,103.8497
1592,17.12,10.8,19.37,19.37,19.55,0.0,10.8,0,3,10,650156,1.34836,103.74384
1593,9.97,10.63,19.53,19.53,19.72,0.0,10.63,1,5,8,680623,1.39832,103.74734
1594,4.47,10.18,20.62,20.62,20.78,0.0,10.18,0,5,18,121441,1.31483,103.7646
1595,14.32,8.37,20.85,20.85,20.98,0.0,8.37,0,5,8,530108,1.35288,103.8905
1596,2.37,9.65,20.88,20.88,21.05,0.0,9.65,1,4,8,530682,1.37373,103.88552
1597,18.95,11.38,21.2,21.2,21.4,0.0,11.38,0,3,8,530804,1.37115,103.89447
1598,9.37,7.92,21.37,21.37,21.5,0.0,7.92,1,5,8,508913,1.37093,103.97119
1599,32.68,9.87,21.9,21.9,22.07,0.0,9.87,0,4,18,540330,1.39681,103.88936
1600,14.5,10.42,22.15,22.15,22.32,0.0,10.42,0,5,10,670260,1.3884,103.78793
1601,25.67,8.02,22.58,22.58,22.72,0.0,8.02,0,4,10,460211,1.3256,103.93241
1602,10.37,9.83,22.75,22.75,22.92,0.0,9.83,0,5,10,470631,1.33331,103.91448
1603,12.52,10.97,22.95,22.95,23.13,0.0,10.97,0,4,25,330027,1.31884,103.86282
1604,7.33,11.1,23.08,23.08,23.27,0.0,11.1,1,3,10,570510,1.34878,103.8497
1605,3.52,8.63,23.13,23.13,23.28,0.12,8.75,2,4,8,650156,1.34836,103.74384
1606,35.35,9.52,23.73,23.73,23.88,0.0,9.52,0,4,10,680623,1.39832,103.74734
1607,37.63,8.98,0.35,0.35,0.5,0.0,8.98,0,4,10,121441,1.31483,103.7646
1608,18.88,11.7,0.67,0.67,0.87,0.0,11.7,0,4,10,530108,1.35288,103.8905
1609,19.0,9.37,0.98,0.98,1.13,0.0,9.37,0,4,10,530682,1.37373,103.88552
1610,9.55,11.08,1.15,1.15,1.33,0.0,11.08,0,4,10,530804,1.37115,103.89447
1611,2.67,11.3,1.18,1.18,1.38,0.0,11.3,1,3,18,508913,1.37093,103.97119
1612,24.9,10.67,1.6,1.6,1.78,0.0,10.67,0,5,18,540330,1.39681,103.88936
1613,22.82,6.83,1.98,1.98,2.1,0.0,6.83,0,4,10,670260,1.3884,103.78793
1614,15.92,9.43,2.25,2.25,2.4,0.0,9.43,0,5,10,460211,1.3256,103.93241
1615,10.15,10.72,2.42,2.42,2.6,0.0,10.72,0,4,8,470631,1.33331,103.91448
1616,0.58,11.67,2.43,2.43,2.62,0.0,11.67,1,4,10,330027,1.31884,103.86282
1617,26.22,8.03,2.87,2.87,3.0,0.0,8.03,0,5,10,570510,1.34878,103.8497
1618,25.32,8.25,3.28,3.28,3.42,0.0,8.25,0,5,8,650156,1.34836,103.74384
1619,26.12,9.73,3.72,3.72,3.88,0.0,9.73,0,5,10,680623,1.39832,103.74734
1620,27.85,9.77,4.18,4.18,4.35,0.0,9.77,0,5,10,121441,1.31483,103.7646
1621,35.7,5.83,4.78,4.78,4.88,0.0,5.83,0,4,10,508913,1.37093,103.97119
1622,10.85,11.83,4.97,4.97,5.17,0.0,11.83,0,3,10,540330,1.39681,103.88936
1623,6.8,12.85,5.08,5.08,5.28,0.0,12.85,1,4,10,670260,1.3884,103.78793
1624,22.3,13.97,5.45,5.45,5.68,0.0,13.97,0,5,10,460211,1.3256,103.93241
1625,5.72,9.45,5.55,5.55,5.7,0.0,9.45,1,5,10,470631,1.33331,103.91448
1626,6.53,10.72,5.65,5.68,5.87,1.73,12.45,2,4,10,330027,1.31884,103.86282
1627,26.72,11.63,6.1,6.1,6.28,0.0,11.63,0,5,10,570510,1.34878,103.8497
1628,2.67,10.0,6.13,6.13,6.3,0.0,10.0,1,5,10,650156,1.34836,103.74384
1629,14.48,7.28,6.38,6.38,6.5,0.0,7.28,0,4,10,680623,1.39832,103.74734
1630,20.37,7.17,6.72,6.72,6.83,0.0,7.17,0,5,10,121441,1.31483,103.7646
1631,11.78,10.58,6.92,6.92,7.1,0.0,10.58,0,5,10,530108,1.35288,103.8905
1632,8.2,9.2,7.05,7.05,7.2,0.0,9.2,1,5,10,530682,1.37373,103.88552
1633,16.98,9.03,7.33,7.33,7.48,0.0,9.03,0,4,10,530804,1.37115,103.89447
1634,11.37,9.78,7.53,7.53,7.68,0.0,9.78,0,4,8,508913,1.37093,103.97119
1635,3.65,11.65,7.58,7.58,7.78,0.0,11.65,1,4,8,540330,1.39681,103.88936
1636,25.77,11.83,8.02,8.02,8.22,0.0,11.83,0,3,10,670260,1.3884,103.78793
1637,3.93,12.55,8.08,8.08,8.3,0.0,12.55,1,4,10,460211,1.3256,103.93241
1638,4.2,9.73,8.15,8.22,8.38,3.72,13.45,2,5,10,470631,1.33331,103.91448
1639,2.92,10.22,8.2,8.3,8.47,5.43,15.65,3,3,10,330027,1.31884,103.86282
1640,14.75,8.72,8.45,8.45,8.6,0.0,8.72,1,5,10,570510,1.34878,103.8497
1641,6.72,9.35,8.57,8.57,8.72,0.0,9.35,1,5,10,650156,1.34836,103.74384
1642,7.7,10.58,8.68,8.68,8.87,0.0,10.58,1,5,10,680623,1.39832,103.74734
1643,1.1,13.1,8.7,8.72,8.93,0.57,13.67,2,4,10,121441,1.31483,103.7646
1644,12.7,12.25,8.92,8.92,9.12,0.0,12.25,1,5,8,530108,1.35288,103.8905
1645,39.87,11.72,9.58,9.58,9.78,0.0,11.72,0,4,10,530682,1.37373,103.88552
1646,22.65,9.38,9.97,9.97,10.12,0.0,9.38,0,4,10,530804,1.37115,103.89447
1647,5.47,10.73,10.05,10.05,10.23,0.0,10.73,1,4,18,508913,1.37093,103.97119
1648,13.7,8.93,10.28,10.28,10.43,0.0,8.93,0,5,25,540330,1.39681,103.88936
1649,2.55,11.43,10.32,10.32,10.52,0.0,11.43,1,4,10,670260,1.3884,103.78793
1650,12.77,6.52,10.53,10.53,10.65,0.0,6.52,0,4,10,600135,1.33385,103.74015
1651,31.88,8.7,11.07,11.07,11.22,0.0,8.7,0,5,10,640509,1.34875,103.71935
1652,41.93,9.82,11.77,11.77,11.93,0.0,9.82,0,4,10,510440,1.36916,103.95866
1653,1.93,9.87,11.8,11.8,11.97,0.0,9.87,1,4,10,823273,1.40231,103.90127
1654,27.38,9.43,12.25,12.25,12.42,0.0,9.43,0,5,10,550263,1.35398,103.87197
1655,4.82,9.98,12.33,12.33,12.5,0.0,9.98,1,5,10,527201,1.35292,103.95386
1656,9.65,12.35,12.5,12.5,12.7,0.0,12.35,1,3,10,520419,1.35786,103.94657
1657,16.1,11.33,12.77,12.77,12.95,0.0,11.33,0,5,10,520826,1.35721,103.91851
1658,3.47,8.87,12.82,12.82,12.97,0.0,8.87,1,4,10,310192,1.33177,103.8504
1659,8.37,10.3,12.97,12.97,13.13,0.0,10.3,1,3,10,730303,1.43083,103.77379
1660,27.8,13.12,13.42,13.42,13.65,0.0,13.12,0,3,10,760418,1.42688,103.84633
1661,5.9,9.5,13.52,13.52,13.68,0.0,9.5,1,5,10,600135,1.33385,103.74015
1662,7.07,9.32,13.63,13.65,13.8,0.15,9.47,2,5,10,640509,1.34875,103.71935
1663,31.67,9.37,14.17,14.17,14.32,0.0,9.37,0,5,8,510440,1.36916,103.95866
1664,1.33,13.65,14.18,14.18,14.42,0.0,13.65,1,5,25,823273,1.40231,103.90127
1665,8.5,10.07,14.33,14.33,14.5,0.0,10.07,1,5,10,550263,1.35398,103.87197
1666,22.07,7.9,14.7,14.7,14.83,0.0,7.9,0,4,18,527201,1.35292,103.95386
1667,13.8,9.53,14.93,14.93,15.08,0.0,9.53,0,4,10,520419,1.35786,103.94657
1668,3.93,9.27,15.0,15.0,15.15,0.0,9.27,1,4,10,520826,1.35721,103.91851
1669,9.22,10.52,15.15,15.15,15.32,0.0,10.52,1,5,10,310192,1.33177,103.8504
1670,24.33,9.03,15.55,15.55,15.7,0.0,9.03,0,4,8,730303,1.43083,103.77379
1671,7.87,9.85,15.68,15.68,15.85,0.0,9.85,1,4,10,760418,1.42688,103.84633
1672,31.85,10.62,16.22,16.22,16.4,0.0,10.62,0,3,10,600135,1.33385,103.74015
1673,7.27,12.63,16.33,16.33,16.55,0.0,12.63,1,3,8,640509,1.34875,103.71935
1674,52.2,10.18,17.2,17.2,17.38,0.0,10.18,0,5,10,510440,1.36916,103.95866
1675,11.22,12.38,17.4,17.4,17.6,0.0,12.38,0,3,10,823273,1.40231,103.90127
1676,6.53,8.18,17.5,17.5,17.63,0.0,8.18,1,4,10,550263,1.35398,103.87197
1677,13.2,11.52,17.72,17.72,17.92,0.0,11.52,0,4,10,527201,1.35292,103.95386
1678,10.88,11.37,17.9,17.9,18.1,0.0,11.37,1,5,18,520419,1.35786,103.94657
1679,30.95,11.87,18.42,18.42,18.62,0.0,11.87,0,3,10,520826,1.35721,103.91851
1680,7.48,9.35,18.55,18.55,18.7,0.0,9.35,1,4,10,310192,1.33177,103.8504
1681,2.63,14.58,18.58,18.62,18.87,1.75,16.33,2,3,10,730303,1.43083,103.77379
1682,7.32,7.07,18.72,18.72,18.83,0.0,7.07,1,4,8,760418,1.42688,103.84633
1683,0.73,10.08,18.72,18.83,19.0,6.33,16.43,2,5,10,600135,1.33385,103.74015
1684,32.25,10.97,19.27,19.27,19.45,0.0,10.97,0,5,8,640509,1.34875,103.71935
1685,10.37,9.5,19.43,19.43,19.6,0.0,9.5,1,5,10,510440,1.36916,103.95866
1686,26.85,8.88,19.88,19.88,20.03,0.0,8.88,0,5,8,823273,1.40231,103.90127
1687,32.22,14.23,20.42,20.42,20.65,0.0,14.23,0,4,10,550263,1.35398,103.87197
1688,19.27,8.98,20.73,20.73,20.88,0.0,8.98,0,5,8,527201,1.35292,103.95386
1689,6.53,8.4,20.85,20.85,20.98,0.0,8.4,1,5,10,520419,1.35786,103.94657
1690,10.98,4.52,21.03,21.03,21.1,0.0,4.52,0,4,10,520826,1.35721,103.91851
1691,23.38,8.33,21.42,21.42,21.57,0.0,8.33,0,4,10,310192,1.33177,103.8504
1692,31.32,9.7,21.95,21.95,22.1,0.0,9.7,0,4,18,730303,1.43083,103.77379
1693,11.45,7.47,22.13,22.13,22.25,0.0,7.47,0,5,10,760418,1.42688,103.84633
1694,9.27,12.03,22.28,22.28,22.48,0.0,12.03,0,4,8,600135,1.33385,103.74015
1695,1.38,10.33,22.32,22.32,22.48,0.0,10.33,1,5,10,640509,1.34875,103.71935
1696,1.4,10.88,22.33,22.48,22.67,8.93,19.8,2,3,10,510440,1.36916,103.95866
1697,6.65,8.28,22.45,22.48,22.63,2.6,10.88,3,5,10,823273,1.40231,103.90127
1698,45.62,9.58,23.2,23.2,23.37,0.0,9.58,0,4,10,550263,1.35398,103.87197
1699,4.6,9.98,23.28,23.28,23.45,0.0,9.98,1,4,10,527201,1.35292,103.95386
1700,31.28,15.63,23.8,23.8,0.07,0.0,15.63,0,3,10,520419,1.35786,103.94657
1701,7.27,9.17,23.92,23.92,0.08,0.0,9.17,1,5,10,520826,1.35721,103.91851
1702,7.12,7.75,0.05,0.07,0.2,1.25,9.0,2,4,10,310192,1.33177,103.8504
1703,6.52,11.73,0.15,0.15,0.35,0.0,11.73,1,3,25,730303,1.43083,103.77379
1704,56.4,10.47,1.1,1.1,1.27,0.0,10.47,0,3,10,760418,1.42688,103.84633
1705,5.6,11.27,1.18,1.18,1.37,0.0,11.27,1,5,10,600135,1.33385,103.74015
1706,1.8,7.95,1.22,1.27,1.4,3.07,11.03,2,4,8,640509,1.34875,103.71935
1707,4.07,8.9,1.28,1.37,1.52,5.4,14.32,2,5,10,510440,1.36916,103.95866
1708,13.88,9.95,1.52,1.52,1.68,0.0,9.95,1,4,10,823273,1.40231,103.90127
1709,6.32,10.15,1.62,1.62,1.78,0.0,10.15,1,5,10,550263,1.35398,103.87197
1710,20.22,8.82,1.95,1.95,2.1,0.0,8.82,0,5,8,527201,1.35292,103.95386
1711,26.23,9.43,2.4,2.4,2.55,0.0,9.43,0,5,10,520419,1.35786,103.94657
1712,10.7,8.48,2.57,2.57,2.72,0.0,8.48,0,5,10,520826,1.35721,103.91851
1713,2.93,12.45,2.62,2.62,2.83,0.0,12.45,1,3,8,310192,1.33177,103.8504
1714,2.8,12.77,2.67,2.72,2.93,2.75,15.52,2,4,10,730303,1.43083,103.77379
1715,15.03,9.77,2.92,2.92,3.08,0.0,9.77,1,4,10,760418,1.42688,103.84633
1716,1.98,8.78,2.95,2.95,3.1,0.0,8.78,1,4,10,600135,1.33385,103.74015
1717,24.8,7.68,3.37,3.37,3.5,0.0,7.68,0,4,10,640509,1.34875,103.71935
1718,5.15,10.47,3.45,3.45,3.62,0.0,10.47,1,3,8,510440,1.36916,103.95866
1719,40.02,11.75,4.12,4.12,4.32,0.0,11.75,0,5,8,823273,1.40231,103.90127
1720,26.2,11.05,4.55,4.55,4.73,0.0,11.05,0,4,18,550263,1.35398,103.87197
1721,2.57,11.77,4.6,4.6,4.8,0.0,11.77,1,3,18,527201,1.35292,103.95386
1722,25.07,9.55,5.02,5.02,5.17,0.0,9.55,0,5,18,520419,1.35786,103.94657
1723,11.57,9.95,5.2,5.2,5.37,0.0,9.95,0,4,10,520826,1.35721,103.91851
1724,13.28,11.37,5.43,5.43,5.62,0.0,11.37,0,3,8,310192,1.33177,103.8504
1725,2.52,11.7,5.47,5.47,5.67,0.0,11.7,1,4,10,730303,1.43083,103.77379
1726,1.57,11.0,5.5,5.62,5.8,7.3,18.3,2,4,18,760418,1.42688,103.84633
1727,5.82,11.13,5.6,5.67,5.85,4.33,15.45,3,3,10,600135,1.33385,103.74015
1728,19.05,7.9,5.92,5.92,6.05,0.0,7.9,0,4,10,640509,1.34875,103.71935
1729,13.85,10.57,6.13,6.13,6.32,0.0,10.57,0,4,10,510440,1.36916,103.95866
1730,19.02,10.38,6.47,6.47,6.63,0.0,10.38,0,4,10,823273,1.40231,103.90127
1731,8.52,10.45,6.6,6.6,6.77,0.0,10.45,1,5,10,550263,1.35398,103.87197
1732,16.85,11.87,6.88,6.88,7.08,0.0,11.87,0,4,10,527201,1.35292,103.95386
1733,12.18,3.98,7.08,7.08,7.15,0.0,3.98,0,5,10,520419,1.35786,103.94657
1734,34.33,10.35,7.65,7.65,7.83,0.0,10.35,0,3,18,520826,1.35721,103.91851
1735,6.38,11.38,7.77,7.77,7.95,0.0,11.38,1,4,10,310192,1.33177,103.8504
1736,23.0,6.1,8.15,8.15,8.25,0.0,6.1,0,5,18,730303,1.43083,103.77379
1737,24.5,10.78,8.55,8.55,8.73,0.0,10.78,0,4,10,760418,1.42688,103.84633
1738,6.35,10.33,8.67,8.67,8.83,0.0,10.33,1,4,10,600135,1.33385,103.74015
1739,36.18,11.8,9.27,9.27,9.47,0.0,11.8,0,4,8,640509,1.34875,103.71935
1740,3.15,11.12,9.32,9.32,9.5,0.0,11.12,1,3,10,510440,1.36916,103.95866
1741,2.32,9.83,9.35,9.47,9.62,6.33,16.15,2,3,10,823273,1.40231,103.90127
1742,1.95,8.23,9.38,9.5,9.63,6.83,15.08,3,4,10,550263,1.35398,103.87197
1743,31.9,10.15,9.92,9.92,10.08,0.0,10.15,0,4,10,527201,1.35292,103.95386
1744,4.1,9.65,9.98,9.98,10.15,0.0,9.65,1,5,10,520419,1.35786,103.94657
1745,4.85,8.67,10.07,10.08,10.23,1.18,9.85,2,4,25,520826,1.35721,103.91851
1746,1.32,9.45,10.08,10.15,10.3,3.48,12.93,2,5,18,310192,1.33177,103.8504
1747,20.42,11.4,10.43,10.43,10.62,0.0,11.4,0,5,10,730303,1.43083,103.77379
1748,32.08,13.6,10.97,10.97,11.18,0.0,13.6,0,4,10,760418,1.42688,103.84633
1749,1.1,10.23,10.98,10.98,11.15,0.0,10.23,1,4,10,600135,1.33385,103.74015
1750,10.17,11.22,11.15,11.15,11.33,0.08,11.28,2,3,10,640509,1.34875,103.71935
1751,0.37,10.0,11.17,11.18,11.35,1.97,11.97,2,4,10,510440,1.36916,103.95866
1752,4.7,11.3,11.23,11.33,11.53,6.22,17.52,2,3,10,823273,1.40231,103.90127
1753,16.77,8.6,11.52,11.52,11.67,0.0,8.6,1,5,10,550263,1.35398,103.87197
1754,18.27,12.57,11.82,11.82,12.03,0.0,12.57,0,5,10,527201,1.35292,103.95386
1755,2.37,13.97,11.87,11.87,12.1,0.0,13.97,1,3,10,520419,1.35786,103.94657
1756,5.35,13.63,11.95,12.03,12.25,4.85,18.48,2,5,10,520826,1.35721,103.91851
1757,10.23,12.65,12.12,12.12,12.33,0.0,12.65,1,3,10,310192,1.33177,103.8504
1758,12.17,10.0,12.32,12.32,12.48,0.0,10.0,1,5,10,730303,1.43083,103.77379
1759,4.03,11.95,12.38,12.38,12.58,0.0,11.95,1,5,10,760418,1.42688,103.84633
1760,32.78,11.82,12.93,12.93,13.13,0.0,11.82,0,5,8,600135,1.33385,103.74015
1761,7.8,9.13,13.07,13.07,13.22,0.0,9.13,1,4,18,640509,1.34875,103.71935
1762,8.02,8.57,13.2,13.2,13.35,0.0,8.57,1,5,10,510440,1.36916,103.95866
1763,9.87,6.58,13.37,13.37,13.47,0.0,6.58,0,5,10,823273,1.40231,103.90127
1764,10.03,9.03,13.53,13.53,13.68,0.0,9.03,0,4,8,550263,1.35398,103.87197
1765,31.63,13.8,14.07,14.07,14.28,0.0,13.8,0,5,18,527201,1.35292,103.95386
1766,7.18,8.77,14.18,14.18,14.32,0.0,8.77,1,4,10,520419,1.35786,103.94657
1767,45.73,11.63,14.93,14.93,15.13,0.0,11.63,0,4,10,520826,1.35721,103.91851
1768,52.53,10.65,15.82,15.82,16.0,0.0,10.65,0,3,10,310192,1.33177,103.8504
1769,4.2,13.87,15.88,15.88,16.12,0.0,13.87,1,3,25,730303,1.43083,103.77379
1770,7.93,9.58,16.02,16.02,16.18,0.0,9.58,1,5,10,760418,1.42688,103.84633
1771,6.43,13.88,16.13,16.13,16.35,0.0,13.88,1,3,10,600135,1.33385,103.74015
1772,19.32,10.15,16.45,16.45,16.62,0.0,10.15,0,4,8,640509,1.34875,103.71935
1773,16.3,11.18,16.72,16.72,16.9,0.0,11.18,0,4,10,510440,1.36916,103.95866
1774,1.78,12.63,16.75,16.75,16.97,0.0,12.63,1,3,10,823273,1.40231,103.90127
1775,7.57,10.05,16.88,16.9,17.07,1.82,11.87,2,4,10,550263,1.35398,103.87197
1776,0.68,7.63,16.88,16.97,17.08,4.37,12.0,3,5,10,527201,1.35292,103.95386
1777,8.02,9.23,17.02,17.07,17.23,3.18,12.4,2,4,10,520419,1.35786,103.94657
1778,3.58,8.63,17.08,17.08,17.23,0.42,9.05,2,4,10,520826,1.35721,103.91851
1779,4.22,7.95,17.15,17.23,17.37,4.6,12.55,2,4,10,310192,1.33177,103.8504
1780,13.32,9.8,17.37,17.37,17.53,0.0,9.8,0,5,8,730303,1.43083,103.77379
1781,32.82,8.22,18.92,18.92,19.05,0.0,8.22,0,4,8,760418,1.42688,103.84633
1782,3.05,7.9,18.97,18.97,19.1,0.0,7.9,1,5,18,600135,1.33385,103.74015
1783,11.17,9.37,19.15,19.15,19.32,0.0,9.37,0,5,10,640509,1.34875,103.71935
1784,9.5,9.37,19.32,19.32,19.47,0.0,9.37,0,4,10,510440,1.36916,103.95866
1785,5.7,8.75,19.42,19.42,19.55,0.0,8.75,1,5,10,823273,1.40231,103.90127
1786,35.03,11.68,20.0,20.0,20.18,0.0,11.68,0,4,18,550263,1.35398,103.87197
1787,44.93,15.42,20.75,20.75,21.0,0.0,15.42,0,5,10,527201,1.35292,103.95386
1788,21.23,6.75,21.1,21.1,21.22,0.0,6.75,0,5,10,520419,1.35786,103.94657
1789,17.1,11.07,21.38,21.38,21.57,0.0,11.07,0,5,10,520826,1.35721,103.91851
1790,8.6,10.95,21.52,21.52,21.7,0.0,10.95,1,3,10,310192,1.33177,103.8504
1791,18.57,12.92,21.83,21.83,22.05,0.0,12.92,0,4,18,730303,1.43083,103.77379
1792,53.42,11.02,22.72,22.72,22.9,0.0,11.02,0,5,8,760418,1.42688,103.84633
1793,20.0,10.48,23.05,23.05,23.23,0.0,10.48,0,5,10,600135,1.33385,103.74015
1794,17.0,12.4,23.33,23.33,23.55,0.0,12.4,0,4,8,640509,1.34875,103.71935
1795,4.47,12.35,23.42,23.42,23.62,0.0,12.35,1,4,10,510440,1.36916,103.95866
1796,5.42,10.47,23.5,23.55,23.72,2.52,12.98,2,4,10,823273,1.40231,103.90127
1797,29.93,11.78,0.0,0.0,0.2,0.0,11.78,0,4,8,550263,1.35398,103.87197
1798,16.08,11.62,0.27,0.27,0.47,0.0,11.62,0,3,18,527201,1.35292,103.95386
1799,1.77,4.38,0.3,0.3,0.38,0.0,4.38,1,5,10,520419,1.35786,103.94657
1800,23.55,11.05,0.7,0.7,0.88,0.0,11.05,0,3,10,520826,1.35721,103.91851
1801,13.82,13.28,0.93,0.93,1.15,0.0,13.28,0,5,10,310192,1.33177,103.8504
1802,6.65,9.35,1.03,1.03,1.2,0.0,9.35,1,5,8,730303,1.43083,103.77379
1803,20.38,3.48,1.38,1.38,1.43,0.0,3.48,0,5,10,760418,1.42688,103.84633
1804,17.77,9.1,1.67,1.67,1.82,0.0,9.1,0,5,8,600135,1.33385,103.74015
1805,10.68,10.25,1.85,1.85,2.02,0.0,10.25,0,3,10,640509,1.34875,103.71935
1806,2.87,8.75,1.9,1.9,2.05,0.0,8.75,1,5,10,510440,1.36916,103.95866
1807,12.27,12.38,2.1,2.1,2.32,0.0,12.38,0,5,10,823273,1.40231,103.90127
1808,6.85,10.77,2.22,2.22,2.4,0.0,10.77,1,5,10,550263,1.35398,103.87197
1809,21.78,9.65,2.58,2.58,2.73,0.0,9.65,0,5,10,527201,1.35292,103.95386
1810,17.6,10.57,2.87,2.87,3.05,0.0,10.57,0,4,8,520419,1.35786,103.94657
1811,7.3,14.1,3.0,3.0,3.23,0.0,14.1,1,4,10,520826,1.35721,103.91851
1812,1.0,9.2,3.02,3.05,3.2,2.27,11.47,2,3,8,310192,1.33177,103.8504
