customer,interarrival_time,service_time,arrival_time,service_start,service_end,wait_time,process_duration,queue_length,rating,price_paid,category,postal_code,lat,long
3320,4:01,10:23,23:16,5:36,5:47,0:00,10:55,1,5,4.8,H,730303,1.43083,103.77379
3321,20:27,6:34,23:36,5:46,5:59,0:00,12:45,1,5,4.8,H,760418,1.42688,103.84633
3322,37:00:00,8:51,0:13,6:16,6:24,0:00,7:37,0,5,4.8,H,600135,1.33385,103.74015
3323,14:18,10:22,0:28,6:42,6:51,0:00,8:42,0,5,4.8,H,640509,1.34875,103.71935
3324,49:50:00,5:54,1:17,7:06,7:16,0:00,10:32,0,3,4.8,H,510440,1.36916,103.95866
3325,1:56,10:06,1:19,7:18,7:31,0:00,12:43,0,3,4.8,H,823273,1.40231,103.90127
3326,0:16,9:03,1:20,7:36,7:45,0:00,9:20,0,5,4.8,H,550263,1.35398,103.87197
3327,8:06,10:55,1:28,7:42,7:54,0:00,11:33,1,5,4.8,H,527201,1.35292,103.95386
3328,18:08,10:22,1:46,7:52,7:59,0:00,6:20,1,5,4.8,H,520419,1.35786,103.94657
3329,52:06:00,8:44,2:38,7:54,8:02,0:00,7:39,1,4,4.8,H,520826,1.35721,103.91851
3330,6:57,10:38,2:45,8:01,8:10,0:00,8:37,1,4,4.8,H,310192,1.33177,103.8504
3331,10:41,11:44,2:56,8:25,8:33,0:00,8:15,0,4,4.8,H,730303,1.43083,103.77379
3332,27:37:00,10:49,3:23,8:56,9:02,0:00,5:51,0,5,4.8,H,760418,1.42688,103.84633
3333,2:44,10:40,3:26,9:01,9:12,0:00,11:29,1,3,4.8,H,600135,1.33385,103.74015
3334,38:54:00,9:16,4:05,9:04,9:12,0:00,7:38,1,5,4.8,H,640509,1.34875,103.71935
3335,6:59,7:21,4:12,9:12,9:22,0:00,9:58,0,4,4.8,H,510440,1.36916,103.95866
3336,6:40,7:19,4:19,9:51,9:59,0:00,7:24,0,4,4.8,H,823273,1.40231,103.90127
3337,0:05,12:03,4:19,10:03,10:15,0:00,12:08,0,4,22.8,PWBH,550263,1.35398,103.87197
3338,10:24,13:12,4:29,10:07,10:16,0:00,9:22,1,4,4.8,H,527201,1.35292,103.95386
3339,4:16,12:11,4:33,10:17,10:28,0:00,11:34,0,4,4.8,H,520419,1.35786,103.94657
3340,6:29,9:17,4:40,10:34,10:41,0:00,7:11,0,4,4.8,H,520826,1.35721,103.91851
3341,4:25,9:48,4:44,10:34,10:46,0:00,11:59,1,3,4.8,H,310192,1.33177,103.8504
3342,0:39,8:53,4:45,11:08,11:21,0:00,13:17,0,3,4.8,H,730303,1.43083,103.77379
3343,45:41:00,9:04,5:31,12:24,12:36,0:00,11:21,0,4,12.8,CWB,760418,1.42688,103.84633
3344,13:24,8:39,5:44,12:25,12:36,0:00,10:18,1,5,12.8,CWB,600135,1.33385,103.74015
3345,39:32:00,8:02,6:23,13:01,13:12,0:00,11:46,0,3,4.8,H,640509,1.34875,103.71935
3346,4:42,11:01,6:28,13:25,13:34,0:00,8:16,0,4,4.8,H,510440,1.36916,103.95866
3347,0:19,11:04,6:28,13:27,13:36,0:00,9:05,1,5,4.8,H,823273,1.40231,103.90127
3348,3:13,8:02,6:32,14:19,14:29,0:00,9:58,0,5,4.8,H,550263,1.35398,103.87197
3349,13:00,12:03,6:45,14:32,14:44,0:00,11:07,0,4,4.8,H,527201,1.35292,103.95386
3350,46:48:00,10:41,7:31,14:40,14:51,0:00,10:31,1,5,4.8,H,520419,1.35786,103.94657
3351,40:09:00,11:21,8:12,15:04,15:15,0:00,10:40,0,3,22.8,PWBH,520826,1.35721,103.91851
3352,9:05,11:09,8:21,15:07,15:19,0:00,12:33,1,4,4.8,H,310192,1.33177,103.8504
3353,19:24,8:16,8:40,15:15,15:25,4:08,14:38,2,4,4.8,H,730303,1.43083,103.77379
3354,29:39:00,10:55,9:10,15:19,15:29,0:38,10:39,2,3,4.8,H,760418,1.42688,103.84633
3355,8:24,11:26,9:18,15:40,15:47,0:00,7:40,0,4,12.8,CWB,600135,1.33385,103.74015
3356,15:09,10:59,9:33,15:50,16:02,0:00,11:54,0,3,4.8,H,640509,1.34875,103.71935
3357,17:35,6:57,9:51,15:57,16:06,0:00,8:47,1,4,4.8,H,510440,1.36916,103.95866
3358,14:18,11:41,10:05,16:02,16:14,0:08,12:53,2,5,4.8,H,823273,1.40231,103.90127
3359,11:20,7:55,10:17,16:07,16:18,0:00,10:28,1,5,4.8,H,550263,1.35398,103.87197
3360,58:30:00,10:11,11:15,16:14,16:25,5:53,16:34,2,3,4.8,H,527201,1.35292,103.95386
3361,29:55:00,9:00,11:45,16:18,16:28,5:56,15:50,3,5,4.8,H,520419,1.35786,103.94657
3362,14:37,9:42,12:00,16:25,16:36,5:52,17:19,2,3,4.8,H,520826,1.35721,103.91851
3363,0:20,8:03,12:00,16:28,16:38,0:38,10:30,2,5,4.8,H,310192,1.33177,103.8504
3364,2:54,5:53,12:03,16:37,16:48,0:00,10:49,1,3,4.8,H,730303,1.43083,103.77379
3365,11:54,9:21,12:15,16:42,16:52,0:00,10:40,1,3,4.8,H,760418,1.42688,103.84633
3366,47:32:00,10:07,13:02,16:49,16:59,0:00,10:25,1,5,4.8,H,600135,1.33385,103.74015
3367,3:54,10:55,13:06,17:05,17:15,0:00,9:37,0,5,4.8,H,640509,1.34875,103.71935
3368,24:01:00,11:23,13:30,17:31,17:42,0:00,11:05,0,4,4.8,H,510440,1.36916,103.95866
3369,9:21,7:52,13:40,18:02,18:13,0:00,10:55,0,4,12.8,CWB,823273,1.40231,103.90127
3370,1:48,9:41,13:41,18:19,18:26,0:00,6:52,0,5,22.8,PWBH,550263,1.35398,103.87197
3371,1:01,10:12,13:42,18:23,18:36,0:00,12:36,1,5,4.8,H,527201,1.35292,103.95386
3372,14:24,7:59,13:57,18:26,18:35,1:15,10:18,2,4,4.8,H,520419,1.35786,103.94657
3373,12:45,6:48,14:09,18:59,19:07,0:00,8:12,0,4,4.8,H,520826,1.35721,103.91851
3374,14:45,8:50,14:24,19:05,19:17,0:00,11:25,1,3,4.8,H,310192,1.33177,103.8504
3375,9:20,7:07,14:34,19:10,19:19,0:00,9:14,1,4,4.8,H,730303,1.43083,103.77379
3376,13:34,8:23,15:47,19:17,19:25,4:52,12:58,2,5,4.8,H,760418,1.42688,103.84633
3377,1:46,9:54,15:49,19:19,19:31,3:52,15:41,3,3,4.8,H,600135,1.33385,103.74015
3378,8:41,7:37,15:58,19:25,19:37,5:52,17:36,3,5,4.8,H,640509,1.34875,103.71935
3379,21:20,14:46,16:19,19:39,19:52,0:00,13:14,0,5,4.8,H,510440,1.36916,103.95866
3380,36:30:00,10:13,16:55,20:44,20:50,0:00,6:16,0,4,4.8,H,823273,1.40231,103.90127
3381,7:42,7:06,17:03,20:47,20:57,0:00,9:52,1,5,4.8,H,550263,1.35398,103.87197
3382,17:17,10:08,17:20,20:59,21:12,0:00,13:01,0,3,12.8,CWB,527201,1.35292,103.95386
3383,4:20,9:48,17:25,21:00,21:12,0:00,12:32,1,4,4.8,H,520419,1.35786,103.94657
3384,9:52,7:47,17:35,21:12,21:24,2:56,14:51,2,3,4.8,H,520826,1.35721,103.91851
3385,30:24:00,9:27,18:05,21:16,21:27,0:00,10:28,1,4,4.8,H,310192,1.33177,103.8504
3386,0:16,11:51,18:05,21:31,21:41,0:00,10:05,0,5,4.8,H,730303,1.43083,103.77379
3387,50:14:00,10:35,18:55,22:16,22:29,0:00,12:22,0,3,4.8,H,760418,1.42688,103.84633
3388,29:16:00,8:48,19:25,22:25,22:34,0:00,9:37,1,4,4.8,H,600135,1.33385,103.74015
3389,44:39:00,13:06,20:09,22:33,22:42,0:00,9:07,1,4,12.8,CWB,640509,1.34875,103.71935
3390,7:04,10:48,20:16,22:38,22:47,0:00,8:59,1,5,22.8,PWBH,510440,1.36916,103.95866
3391,12:34,9:39,20:29,22:46,22:52,0:00,6:07,1,5,4.8,H,823273,1.40231,103.90127
3392,6:21,11:42,20:35,22:56,23:06,0:00,9:41,0,4,4.8,H,550263,1.35398,103.87197
3393,5:26,11:37,20:41,23:40,23:50,0:00,10:30,0,3,22.8,PWBH,527201,1.35292,103.95386
3394,6:13,13:36,20:47,23:42,23:56,0:00,13:48,1,5,4.8,H,520419,1.35786,103.94657
3395,5:53,11:56,20:53,0:06,0:15,0:00,9:12,0,5,4.8,H,520826,1.35721,103.91851
3396,3:04,10:00,20:56,0:31,0:43,0:00,12:00,0,4,4.8,H,310192,1.33177,103.8504
3397,31:27:00,8:06,21:27,0:46,0:55,0:00,9:25,0,4,4.8,H,730303,1.43083,103.77379
3398,16:29,9:22,21:44,1:18,1:28,0:00,9:29,0,4,4.8,H,760418,1.42688,103.84633
3399,18:20,6:39,22:02,1:46,1:53,0:00,7:13,0,4,4.8,H,600135,1.33385,103.74015
3400,8:38,9:33,22:11,2:20,2:28,0:00,7:49,0,4,4.8,H,640509,1.34875,103.71935
3401,2:30,12:35,22:13,2:23,2:28,0:00,5:03,1,4,4.8,H,510440,1.36916,103.95866
3402,2:56,7:33,22:16,2:35,2:45,0:00,9:58,0,4,4.8,H,823273,1.40231,103.90127
3403,18:43,8:56,22:35,2:35,2:44,0:00,8:48,1,5,4.8,H,550263,1.35398,103.87197
3404,3:09,11:33,22:38,2:44,2:51,6:36,13:26,2,5,4.8,H,527201,1.35292,103.95386
3405,7:29,11:27,22:46,3:17,3:29,0:00,11:12,0,5,4.8,H,520419,1.35786,103.94657
3406,1:03,9:44,22:47,3:27,3:38,0:00,10:58,1,3,4.8,H,520826,1.35721,103.91851
3407,3:31,11:31,22:50,6:23,6:32,0:00,9:46,0,4,4.8,H,310192,1.33177,103.8504
3408,13:57,9:05,23:04,6:27,6:39,0:00,11:18,1,5,4.8,H,730303,1.43083,103.77379
3409,4:04,11:58,23:08,6:54,7:06,0:00,11:57,0,4,22.8,PWBH,760418,1.42688,103.84633
3410,9:45,11:31,23:18,7:42,7:51,0:00,9:37,0,4,4.8,H,600135,1.33385,103.74015
3411,39:12:00,8:26,23:57,7:43,7:52,0:00,9:20,1,5,4.8,H,640509,1.34875,103.71935
3412,8:39,7:46,0:06,8:01,8:12,0:00,10:37,0,3,4.8,H,510440,1.36916,103.95866
3413,1:38,9:07,2:07,8:18,8:22,0:00,4:45,0,5,4.8,H,823273,1.40231,103.90127
3414,1:18,8:11,2:09,8:28,8:40,0:00,11:52,0,5,4.8,H,550263,1.35398,103.87197
3415,6:20,9:51,2:15,8:54,9:07,0:00,13:18,0,5,4.8,H,527201,1.35292,103.95386
3416,9:06,8:25,2:24,9:01,9:12,0:00,11:01,1,5,4.8,H,520419,1.35786,103.94657
3417,18:13,11:30,2:42,9:08,9:18,0:00,9:38,1,5,4.8,H,520826,1.35721,103.91851
3418,13:55,7:23,2:56,9:16,9:26,0:00,9:58,1,4,4.8,H,310192,1.33177,103.8504
3419,4:39,12:10,3:01,9:42,9:51,0:00,8:56,0,4,38,RWBH,730303,1.43083,103.77379
3420,6:03,7:19,3:07,9:58,10:05,0:00,7:06,0,4,4.8,H,760418,1.42688,103.84633
3421,2:30,8:19,3:10,10:13,10:26,0:00,12:39,0,4,4.8,H,600135,1.33385,103.74015
3422,9:58,9:34,3:20,10:18,10:31,0:00,12:30,1,3,4.8,H,640509,1.34875,103.71935
3423,7:39,8:05,3:27,10:26,10:38,1:19,14:00,2,4,4.8,H,510440,1.36916,103.95866
3424,4:17,7:29,3:31,10:34,10:44,0:00,10:04,1,4,4.8,H,823273,1.40231,103.90127
3425,8:19,10:21,3:40,10:38,10:46,1:55,9:35,2,4,22.8,PWBH,550263,1.35398,103.87197
3426,7:55,9:27,3:48,10:52,11:02,0:00,10:05,0,4,4.8,H,527201,1.35292,103.95386
3427,1:04,10:43,3:49,10:52,11:03,0:00,10:21,1,3,4.8,H,520419,1.35786,103.94657
3428,9:44,9:15,3:58,11:17,11:24,0:00,6:25,0,5,22.8,PWBH,520826,1.35721,103.91851
3429,22:59,9:11,4:21,11:40,11:45,0:00,4:53,0,5,4.8,H,310192,1.33177,103.8504
3430,7:46,9:46,4:29,11:56,12:09,0:00,12:16,0,3,4.8,H,730303,1.43083,103.77379
3431,10:31,11:02,4:40,12:16,12:28,0:00,12:10,0,5,4.8,H,760418,1.42688,103.84633
3432,14:34,12:54,4:54,12:41,12:50,0:00,8:54,0,4,4.8,H,600135,1.33385,103.74015
3433,1:22,7:48,4:56,12:42,12:54,0:00,11:53,1,3,4.8,H,640509,1.34875,103.71935
3434,12:08,8:56,5:08,13:31,13:41,0:00,10:45,0,4,4.8,H,510440,1.36916,103.95866
3435,6:58,9:13,5:15,13:54,14:03,0:00,8:59,0,5,12.8,CWB,823273,1.40231,103.90127
3436,24:49:00,12:40,5:40,13:59,14:08,0:00,8:29,1,5,4.8,H,550263,1.35398,103.87197
3437,0:32,7:31,5:40,14:03,14:09,2:39,8:29,2,4,12.8,CWB,527201,1.35292,103.95386
3438,31:54:00,6:58,6:12,14:22,14:28,0:00,6:06,0,5,4.8,H,520419,1.35786,103.94657
3439,14:30,11:51,6:27,14:33,14:43,0:00,10:05,0,4,4.8,H,520826,1.35721,103.91851
3440,21:59,9:11,6:49,14:44,14:58,0:00,13:37,0,3,4.8,H,310192,1.33177,103.8504
3441,14:47,10:02,7:03,15:15,15:23,0:00,8:18,0,4,4.8,H,730303,1.43083,103.77379
3442,0:35,10:04,7:04,15:20,15:30,0:00,9:52,1,4,4.8,H,760418,1.42688,103.84633
3443,6:00,9:20,7:10,15:35,15:44,0:00,9:10,0,4,4.8,H,600135,1.33385,103.74015
3444,4:59,8:29,7:15,16:08,16:20,0:00,12:15,0,5,4.8,H,640509,1.34875,103.71935
3445,11:59,9:13,7:27,16:31,16:38,0:00,7:26,0,4,4.8,H,510440,1.36916,103.95866
3446,5:07,8:22,7:32,17:06,17:15,0:00,9:22,0,5,4.8,H,823273,1.40231,103.90127
3447,8:59,10:24,7:41,17:10,17:21,0:00,10:50,1,4,12.8,CWB,550263,1.35398,103.87197
3448,12:33,7:08,7:53,17:19,17:29,0:00,10:01,1,5,4.8,H,527201,1.35292,103.95386
3449,14:49,13:07,8:08,17:29,17:38,0:00,9:17,1,5,4.8,H,520419,1.35786,103.94657
3450,13:31,7:37,8:22,17:30,17:39,0:00,8:20,1,5,22.8,PWBH,520826,1.35721,103.91851
3451,3:43,10:13,8:26,17:42,17:51,0:00,8:14,0,4,4.8,H,310192,1.33177,103.8504
3452,17:34,9:17,8:43,17:45,17:56,0:00,11:10,1,3,4.8,H,730303,1.43083,103.77379
3453,6:00,14:26,8:49,18:29,18:41,0:00,11:50,0,3,4.8,H,760418,1.42688,103.84633
3454,16:04,10:30,9:05,18:37,18:48,0:00,11:05,1,4,4.8,H,600135,1.33385,103.74015
3455,5:15,8:31,9:10,18:41,18:52,1:55,13:13,2,5,4.8,H,640509,1.34875,103.71935
3456,3:26,11:03,9:14,19:04,19:13,0:00,8:40,0,5,4.8,H,510440,1.36916,103.95866
3457,5:37,6:39,9:19,19:19,19:30,0:00,10:40,0,3,4.8,H,823273,1.40231,103.90127
3458,1:09,10:06,9:21,19:23,19:35,0:00,12:43,1,4,4.8,H,550263,1.35398,103.87197
3459,6:35,6:49,9:27,19:43,19:52,0:00,8:49,0,4,4.8,H,527201,1.35292,103.95386
3460,13:58,11:12,9:41,19:54,20:03,0:00,8:50,0,4,4.8,H,520419,1.35786,103.94657
3461,8:05,10:50,9:49,20:05,20:17,0:00,11:21,0,3,4.8,H,520826,1.35721,103.91851
3462,5:47,13:00,9:55,20:23,20:36,0:00,12:57,0,5,4.8,H,310192,1.33177,103.8504
3463,9:05,13:27,10:04,20:42,20:54,0:00,11:57,0,4,4.8,H,730303,1.43083,103.77379
3464,9:55,9:11,10:14,21:06,21:17,0:00,10:14,0,3,4.8,H,760418,1.42688,103.84633
3465,13:41,7:46,10:28,21:14,21:25,0:00,10:45,1,3,4.8,H,600135,1.33385,103.74015
3466,8:25,7:04,10:36,21:25,21:34,0:00,8:21,0,4,4.8,H,640509,1.34875,103.71935
3467,3:57,10:33,10:40,21:26,21:36,0:00,9:35,1,4,22.8,PWBH,510440,1.36916,103.95866
3468,20:36,12:03,11:01,21:34,21:46,1:44,13:35,2,5,4.8,H,823273,1.40231,103.90127
3469,4:40,8:11,11:05,21:42,21:51,0:00,9:43,1,5,4.8,H,550263,1.35398,103.87197
3470,5:07,6:37,11:10,21:53,22:03,0:00,10:13,0,4,4.8,H,527201,1.35292,103.95386
3471,14:52,8:46,11:25,22:03,22:16,0:00,13:40,1,4,4.8,H,520419,1.35786,103.94657
3472,19:37,7:25,11:45,22:26,22:36,0:00,10:30,0,5,4.8,H,520826,1.35721,103.91851
3473,8:46,10:02,11:54,22:42,22:52,0:00,10:33,0,4,4.8,H,310192,1.33177,103.8504
3474,42:31:00,8:25,12:36,23:16,23:27,0:00,10:36,0,5,4.8,H,730303,1.43083,103.77379
3475,10:02,11:32,12:46,23:23,23:32,0:00,8:31,1,5,4.8,H,760418,1.42688,103.84633
3476,23:31,9:17,13:10,23:51,0:01,0:00,9:47,0,5,22.8,PWBH,600135,1.33385,103.74015
3477,2:02,12:16,13:12,0:20,0:28,0:00,8:19,0,4,4.8,H,640509,1.34875,103.71935
3478,3:58,10:05,13:16,0:41,0:54,0:00,13:40,0,3,4.8,H,510440,1.36916,103.95866
3479,2:48,10:47,13:19,0:58,1:09,0:00,10:37,0,4,4.8,H,823273,1.40231,103.90127
3480,1:23,10:47,13:20,1:26,1:34,0:00,7:51,0,5,4.8,H,550263,1.35398,103.87197
3481,1:13,7:21,13:21,1:30,1:42,0:00,12:33,1,3,4.8,H,527201,1.35292,103.95386
3482,38:54:00,11:24,14:00,1:34,1:43,1:19,10:11,2,4,12.8,CWB,520419,1.35786,103.94657
3483,12:15,10:17,14:12,1:56,2:06,0:00,9:56,0,5,4.8,H,520826,1.35721,103.91851
3484,0:26,11:39,14:13,2:05,2:15,0:00,10:47,1,3,4.8,H,310192,1.33177,103.8504
3485,22:24,8:54,14:35,2:06,2:16,1:05,10:58,2,3,4.8,H,730303,1.43083,103.77379
3486,31:35:00,10:48,15:07,2:29,2:41,0:00,11:42,0,5,4.8,H,760418,1.42688,103.84633
3487,17:33,15:29,15:24,2:37,2:50,0:00,13:42,1,3,4.8,H,600135,1.33385,103.74015
3488,10:15,11:13,15:35,2:49,2:59,0:00,9:11,1,4,4.8,H,640509,1.34875,103.71935
3489,10:34,7:44,15:45,2:51,3:00,0:00,9:00,1,4,4.8,H,510440,1.36916,103.95866
3490,10:55,8:47,15:56,2:59,3:09,7:12,17:38,2,3,4.8,H,823273,1.40231,103.90127
3491,28:56:00,12:20,16:25,3:16,3:26,0:00,9:59,0,5,38,RWBH,550263,1.35398,103.87197
3492,10:34,7:55,16:36,3:36,3:50,0:00,14:47,0,4,4.8,H,527201,1.35292,103.95386
3493,31:31:00,9:11,17:07,3:51,3:58,0:00,7:17,0,5,4.8,H,520419,1.35786,103.94657
3494,44:52:00,11:46,17:52,4:13,4:27,0:00,13:53,0,5,4.8,H,520826,1.35721,103.91851
3495,4:25,10:54,17:56,4:14,4:25,0:00,10:48,1,4,4.8,H,310192,1.33177,103.8504
3496,11:08,9:31,18:07,4:25,4:35,8:57,18:49,2,3,4.8,H,730303,1.43083,103.77379
3497,8:45,10:27,18:16,4:49,5:01,0:00,12:26,0,5,4.8,H,760418,1.42688,103.84633
3498,4:54,10:20,18:21,4:56,5:10,0:00,14:01,1,5,12.8,CWB,600135,1.33385,103.74015
3499,9:04,8:27,18:30,5:08,5:21,0:00,12:38,1,4,4.8,H,640509,1.34875,103.71935
3500,19:23,11:18,18:50,5:10,5:19,0:20,9:43,2,4,12.8,CWB,510440,1.36916,103.95866
3501,6:45,8:46,19:56,5:19,5:27,1:11,8:51,2,5,4.8,H,823273,1.40231,103.90127
3502,37:42:00,11:17,20:34,5:30,5:43,0:00,12:56,0,3,4.8,H,550263,1.35398,103.87197
3503,1:19,9:13,20:35,5:45,5:55,0:00,9:48,0,4,4.8,H,527201,1.35292,103.95386
3504,14:13,10:36,20:50,5:54,6:05,0:00,11:34,1,4,4.8,H,520419,1.35786,103.94657
3505,16:33,12:14,21:06,6:09,6:16,0:00,7:30,0,5,4.8,H,520826,1.35721,103.91851
3506,1:54,7:30,21:08,6:38,6:47,0:00,9:00,0,5,22.8,PWBH,310192,1.33177,103.8504
3507,4:58,9:43,21:13,7:22,7:32,0:00,10:17,0,3,4.8,H,730303,1.43083,103.77379
3508,7:06,8:37,21:20,7:39,7:46,0:00,6:50,0,4,4.8,H,760418,1.42688,103.84633
3509,39:53:00,12:56,22:00,7:40,7:49,0:00,9:15,1,5,22.8,PWBH,600135,1.33385,103.74015
3510,13:28,6:19,22:13,7:49,8:00,0:00,10:34,0,5,4.8,H,640509,1.34875,103.71935
3511,12:04,9:28,22:25,7:59,8:09,0:00,9:56,1,5,4.8,H,510440,1.36916,103.95866
3512,19:01,9:22,22:44,8:08,8:15,0:00,7:38,1,4,4.8,H,823273,1.40231,103.90127
3513,23:53,11:36,23:08,8:28,8:39,0:00,11:01,0,5,22.8,PWBH,550263,1.35398,103.87197
3514,10:36,9:24,23:19,8:36,8:44,0:00,7:31,1,4,4.8,H,527201,1.35292,103.95386
3515,7:11,7:20,23:26,9:02,9:11,0:00,9:06,0,4,4.8,H,520419,1.35786,103.94657
3516,3:30,14:33,23:30,9:53,10:04,0:00,10:23,0,3,4.8,H,520826,1.35721,103.91851
3517,0:05,9:25,23:30,9:57,10:08,0:00,10:35,1,5,4.8,H,310192,1.33177,103.8504
3518,8:17,11:15,23:38,10:08,10:16,0:00,8:02,0,5,4.8,H,730303,1.43083,103.77379
3519,15:46,13:10,23:54,10:08,10:18,0:00,9:53,1,4,4.8,H,760418,1.42688,103.84633
3520,55:12:00,11:16,0:49,10:50,11:03,0:00,12:37,0,3,4.8,H,600135,1.33385,103.74015
3521,14:35,6:32,1:04,10:51,11:00,0:00,8:53,1,4,4.8,H,640509,1.34875,103.71935
3522,4:14,8:14,1:08,11:00,11:09,0:07,8:54,2,5,4.8,H,510440,1.36916,103.95866
3523,14:57,10:26,1:23,11:03,11:12,1:54,11:15,2,5,4.8,H,823273,1.40231,103.90127
3524,39:50:00,11:07,2:03,11:19,11:32,0:00,13:00,0,3,4.8,H,550263,1.35398,103.87197
3525,45:03:00,11:07,2:48,11:38,11:50,0:00,11:48,0,4,4.8,H,527201,1.35292,103.95386
3526,48:17:00,8:48,3:36,12:06,12:17,0:00,11:24,0,3,4.8,H,520419,1.35786,103.94657
3527,12:43,10:31,3:49,12:07,12:13,0:00,5:50,1,5,22.8,PWBH,520826,1.35721,103.91851
3528,15:52,8:27,4:04,12:13,12:23,3:29,13:22,2,4,4.8,H,310192,1.33177,103.8504
3529,20:48,10:31,4:25,12:19,12:27,0:00,8:19,1,4,4.8,H,730303,1.43083,103.77379
3530,18:45,7:25,4:44,12:34,12:44,0:00,9:54,0,5,4.8,H,760418,1.42688,103.84633
3531,6:48,9:22,4:51,13:05,13:13,0:00,8:11,0,4,15.8,SWBH,600135,1.33385,103.74015
3532,8:48,10:45,5:00,13:55,14:08,0:00,12:05,0,5,12.8,CWB,640509,1.34875,103.71935
3533,5:14,8:16,5:05,14:10,14:21,0:00,11:00,0,3,22.8,PWBH,510440,1.36916,103.95866
3534,0:30,11:19,5:05,14:11,14:18,0:00,7:37,1,4,4.8,H,823273,1.40231,103.90127
3535,8:35,8:45,5:14,14:25,14:34,0:00,8:34,0,4,4.8,H,550263,1.35398,103.87197
3536,23:27,6:43,5:37,14:36,14:47,0:00,10:52,0,3,4.8,H,527201,1.35292,103.95386
3537,4:53,10:40,5:42,14:49,14:56,0:00,7:16,0,4,4.8,H,520419,1.35786,103.94657
3538,10:05,6:55,5:52,14:53,15:05,0:00,11:36,1,3,4.8,H,520826,1.35721,103.91851
3539,1:08,10:39,5:53,15:15,15:25,0:00,9:13,0,5,12.8,CWB,310192,1.33177,103.8504
3540,7:21,11:46,6:01,15:19,15:31,0:00,12:14,1,4,4.8,H,730303,1.43083,103.77379
3541,29:01:00,9:59,6:30,15:34,15:46,0:00,11:56,0,5,4.8,H,760418,1.42688,103.84633
3542,9:29,8:23,6:39,15:41,15:50,0:00,9:02,1,4,4.8,H,600135,1.33385,103.74015
3543,4:31,11:41,6:44,15:46,15:57,1:56,12:53,2,5,4.8,H,640509,1.34875,103.71935
3544,1:15,13:36,6:45,17:08,17:16,0:00,8:46,0,4,4.8,H,510440,1.36916,103.95866
3545,1:24,12:44,6:46,17:17,17:26,0:00,8:30,0,5,4.8,H,823273,1.40231,103.90127
3546,13:21,10:17,7:00,17:56,18:07,0:00,10:40,0,3,4.8,H,550263,1.35398,103.87197
3547,44:29:00,9:53,7:44,19:37,19:49,0:00,12:32,0,4,12.8,CWB,527201,1.35292,103.95386
3548,10:22,11:46,7:55,19:41,19:52,0:00,11:26,1,3,4.8,H,520419,1.35786,103.94657
3549,22:08,8:32,8:17,19:49,19:59,1:48,11:35,2,3,12.8,CWB,520826,1.35721,103.91851
3550,3:03,8:45,8:20,19:54,20:04,0:00,9:37,1,4,4.8,H,310192,1.33177,103.8504
3551,19:41,7:46,8:40,20:00,20:11,0:00,11:02,1,4,12.8,CWB,730303,1.43083,103.77379
3552,29:16:00,9:06,9:09,20:25,20:36,0:00,11:10,0,5,4.8,H,760418,1.42688,103.84633
3553,32:08:00,11:04,9:41,20:28,20:34,0:00,5:40,1,4,4.8,H,600135,1.33385,103.74015
3554,10:30,9:58,9:51,20:34,20:44,2:10,12:16,2,4,4.8,H,640509,1.34875,103.71935
3555,32:13:00,10:05,10:24,20:40,20:53,0:00,12:55,1,4,4.8,H,510440,1.36916,103.95866
3556,19:35,9:41,10:43,20:44,20:56,3:32,15:59,2,4,4.8,H,823273,1.40231,103.90127
3557,2:01,7:38,10:45,20:55,21:06,0:00,10:18,1,4,4.8,H,550263,1.35398,103.87197
3558,8:41,12:12,10:54,20:57,21:09,0:00,11:56,1,4,4.8,H,527201,1.35292,103.95386
3559,41:39:00,9:55,11:36,21:06,21:15,8:23,17:43,2,3,4.8,H,520419,1.35786,103.94657
3560,10:05,10:44,11:46,21:42,21:53,0:00,11:16,0,4,4.8,H,520826,1.35721,103.91851
3561,0:41,7:48,12:46,22:02,22:13,0:00,11:28,0,4,4.8,H,310192,1.33177,103.8504
3562,19:29,12:52,13:06,22:05,22:15,0:00,10:51,1,4,4.8,H,730303,1.43083,103.77379
3563,37:25:00,12:18,13:43,22:13,22:25,8:09,20:11,2,3,4.8,H,760418,1.42688,103.84633
3564,19:38,10:41,14:03,22:33,22:42,0:00,9:41,0,4,4.8,H,600135,1.33385,103.74015
3565,44:49:00,10:03,14:48,23:04,23:11,0:00,7:52,0,5,4.8,H,640509,1.34875,103.71935
3566,3:10,9:34,14:51,23:11,23:20,0:00,9:10,1,5,4.8,H,510440,1.36916,103.95866
3567,18:52,10:29,15:10,23:14,23:22,0:00,8:22,1,5,4.8,H,823273,1.40231,103.90127
3568,8:05,10:34,15:18,23:25,23:37,0:00,11:48,0,4,4.8,H,550263,1.35398,103.87197
3569,0:56,10:26,15:19,23:26,23:35,0:00,8:37,1,4,38,RWBH,527201,1.35292,103.95386
3570,8:47,9:22,15:28,23:59,0:12,0:00,12:32,0,5,4.8,H,520419,1.35786,103.94657
3571,20:14,9:33,15:48,0:01,0:10,0:00,9:01,1,4,4.8,H,520826,1.35721,103.91851
3572,12:49,11:51,16:01,0:10,0:21,6:08,16:29,2,4,4.8,H,310192,1.33177,103.8504
3573,20:52,11:34,16:21,0:19,0:28,0:00,8:43,1,4,4.8,H,730303,1.43083,103.77379
